ensembl_gene_id,test_used,statistic,raw_p_value,adjusted_p_value,log2_fold_change,mean_primary,mean_metastasis,guardian_confidence,assumptions_passed,cascaded,n_violations,test_failed
ENSG00000067225,mann_whitney,673.0,0.010203821132371078,0.10049139473381806,0.12503344107512146,6.968793057139245,7.599698871993376,0.7222222222222222,False,True,1,False
ENSG00000067248,mann_whitney,1042.0,0.6759505924703608,0.856758121571756,0.003026184264946538,5.278819782009697,5.289904208589012,0.4444444444444444,False,True,2,False
ENSG00000067334,mann_whitney,1133.0,0.24744040450415583,0.5332574816726804,0.005346683824011722,4.6304461494346505,4.647638600877343,0.537037037037037,False,True,2,False
ENSG00000067365,mann_whitney,694.0,0.016466876073101884,0.12921442305733827,0.17451039597624857,4.160889440431947,4.69590216286099,0.7222222222222222,False,True,1,False
ENSG00000067369,mann_whitney,899.0,0.4626225318251299,0.7226585526691072,0.057569746028082965,7.14726420618202,7.438237771527202,0.7222222222222222,False,True,1,False
ENSG00000067445,mann_whitney,663.0,0.008048969800342275,0.08961186377714399,0.1329916348016618,6.209892292026703,6.809551971594871,0.7222222222222222,False,True,1,False
ENSG00000067533,mann_whitney,984.0,0.9643940445560862,0.9870570870379465,0.03167323259950061,4.8299672892270324,4.937177971312943,0.4444444444444444,False,True,2,False
ENSG00000067560,mann_whitney,1124.0,0.2785683286596675,0.5666075225618179,0.0008437891916351559,7.063895642090553,7.068028311854942,0.7222222222222222,False,True,1,False
ENSG00000067596,mann_whitney,870.0,0.33209070659803164,0.6161287571091207,0.04391871225305833,5.607158418067956,5.780476980966929,0.4444444444444444,False,True,2,False
ENSG00000067601,mann_whitney,839.0,0.22188180254739664,0.5056546610192353,0.11924441021952241,2.4331801198961593,2.6428371544488605,0.7222222222222222,False,True,1,False
ENSG00000067606,welch_t_test,-3.580322466306577,0.0005626436717564012,0.022925902732143857,0.36084067874414666,3.2830488823836332,4.216005969099836,0.8148148148148148,False,True,1,False
ENSG00000067646,mann_whitney,1345.5,0.002769177062995428,0.05183000997098083,-1.5703007520192322,2.5697280127927784,0.8653255563073078,0.16666666666666663,False,True,3,False
ENSG00000067704,mann_whitney,1052.0,0.617667113457735,0.8247175403655762,0.02356048343676998,5.5915809545894035,5.683646113614094,0.4444444444444444,False,True,2,False
ENSG00000067715,mann_whitney,1135.5,0.23232756064220184,0.5190568391531004,-0.3894410860367687,0.9854261496693019,0.7522992593776546,0.4444444444444444,False,True,2,False
ENSG00000067798,mann_whitney,983.5,0.9611594364029589,0.9869496840651945,0.0697832398458241,2.991353858269977,3.1396023013548238,0.537037037037037,False,True,2,False
ENSG00000067829,mann_whitney,514.0,0.00011368707348927094,0.011294437326465125,0.2089375713424965,4.585063270910648,5.299584353668404,0.8148148148148148,False,True,1,False
ENSG00000067836,mann_whitney,604.5,0.00177907071631342,0.04112436418863735,0.24653009660855843,3.775482029045772,4.479044335712982,0.4444444444444444,False,True,2,False
ENSG00000067840,mann_whitney,771.0,0.07615646423242758,0.29330940648745135,0.1487110703681881,5.59765195383131,6.205437196999288,0.7222222222222222,False,True,1,False
ENSG00000067842,mann_whitney,728.0,0.033786469505528265,0.19128637047771552,0.43371828336868895,2.0744069719037084,2.8019228718690297,0.7222222222222222,False,True,1,False
ENSG00000067900,mann_whitney,893.0,0.4334898228193055,0.701505645738322,0.04610849509421807,6.732449434591355,6.951093660405444,0.537037037037037,False,True,2,False
ENSG00000067955,mann_whitney,800.0,0.12403390106564054,0.37619240344376614,0.09714456411418172,5.461926833169559,5.842373339722719,0.4444444444444444,False,True,2,False
ENSG00000067992,mann_whitney,958.0,0.7982079819999498,0.9192986789255947,0.05944786400754046,4.31804855874046,4.499695361372972,0.7222222222222222,False,True,1,False
ENSG00000068001,mann_whitney,972.5,0.8902565695008727,0.959638871643141,0.02336033067651217,3.686427054986095,3.7466041081030053,0.4444444444444444,False,True,2,False
ENSG00000068024,mann_whitney,580.0,0.0008884095556052068,0.02885846839275577,0.14287967974020027,6.110488802149581,6.7466320007330545,0.7222222222222222,False,True,1,False
ENSG00000068028,mann_whitney,902.0,0.4775887400248514,0.7324193291389567,0.03588354372485062,3.7659540945258327,3.860797691172666,0.6296296296296295,False,True,2,False
ENSG00000068078,mann_whitney,828.0,0.18992513022915813,0.4674459285685275,0.08253047301791637,6.339210084919401,6.712422627140107,0.8148148148148148,False,True,1,False
ENSG00000068079,t_test,0.3862121605275348,0.7002612919388765,0.8706807028670424,-0.05812577279913969,2.4298231799838486,2.3338721933518185,1.0,True,False,0,False
ENSG00000068097,mann_whitney,731.0,0.035896962022935235,0.19732455638657512,0.10054602116098407,4.8738179261044,5.225606091178716,0.4444444444444444,False,True,2,False
ENSG00000068120,mann_whitney,965.0,0.842378433777146,0.9378252154839488,0.01270106396112898,4.172557644857691,4.209453791569668,0.4444444444444444,False,True,2,False
ENSG00000068137,mann_whitney,800.0,0.12403390106564054,0.37619240344376614,0.10205311727715816,5.101395213704025,5.475326475423007,0.7222222222222222,False,True,1,False
ENSG00000068305,mann_whitney,913.0,0.5346617621809248,0.7710334725750664,0.04610980391032362,7.084326375091631,7.31440485467973,0.7222222222222222,False,True,1,False
ENSG00000068308,mann_whitney,1064.0,0.5508036393288581,0.7820480839855438,-0.0026411424109147774,5.153365744395441,5.143940105978084,0.7222222222222222,False,True,1,False
ENSG00000068323,mann_whitney,1133.0,0.24744040450415583,0.5332574816726804,-0.01034175716320181,5.295363390122658,5.25754004759433,0.7222222222222222,False,True,1,False
ENSG00000068354,mann_whitney,780.0,0.08905279600479246,0.318727942026348,0.12643771625267405,3.7493759773957818,4.092800140146076,0.4444444444444444,False,True,2,False
ENSG00000068366,mann_whitney,1270.0,0.023296477623257893,0.15677463964961758,-0.07098262957026397,5.278736125433534,5.0253006817852075,0.7222222222222222,False,True,1,False
ENSG00000068383,mann_whitney,874.0,0.3485293680989823,0.6306379904960381,0.05161911223054711,4.619230493657464,4.787497218489477,0.4444444444444444,False,True,2,False
ENSG00000068394,mann_whitney,979.0,0.9320846368977735,0.9745074474187392,0.03562062259558936,2.9845182372499375,3.059124223055222,0.7222222222222222,False,True,1,False
ENSG00000068400,mann_whitney,893.0,0.4334898228193055,0.701505645738322,0.06656935384451532,5.158539627256331,5.402143835682192,0.7222222222222222,False,True,1,False
ENSG00000068438,mann_whitney,775.0,0.08168875067254525,0.3040680270829146,0.08717728630959504,3.933019810692341,4.178006507493006,0.4444444444444444,False,True,2,False
ENSG00000068489,t_test,-2.921359180608288,0.0044161358131899,0.06556508263461033,0.30244020363954593,3.1620423396182913,3.8995209149797145,1.0,True,False,0,False
ENSG00000068615,mann_whitney,738.0,0.04092958871612841,0.2122583986362605,0.4167347107029026,1.2832556034855496,1.7130215145720777,0.7222222222222222,False,True,1,False
ENSG00000068650,mann_whitney,770.0,0.0748222270291059,0.2902159934396255,0.14944343193608683,5.714059854001455,6.337700922912839,0.4444444444444444,False,True,2,False
ENSG00000068654,mann_whitney,516.0,0.00012147936580825971,0.011684769670200133,0.11247920115017404,6.735363945396558,7.281497105833744,0.4444444444444444,False,True,2,False
ENSG00000068697,mann_whitney,912.0,0.5293346708482223,0.7672534118828253,0.07141016360283482,6.059404090508889,6.366877836755054,0.7222222222222222,False,True,1,False
ENSG00000068724,mann_whitney,772.0,0.0775088645343899,0.2960433476617813,0.13309019433057495,4.044435884148851,4.43529075902342,0.7222222222222222,False,True,1,False
ENSG00000068745,mann_whitney,921.0,0.578228450953536,0.7996726445870144,0.05178242307161523,5.839343965621746,6.0527414184665425,0.7222222222222222,False,True,1,False
ENSG00000068784,mann_whitney,692.0,0.01575108268852916,0.12579576298969436,0.08671726975622535,4.658699969808665,4.947311332284347,0.7222222222222222,False,True,1,False
ENSG00000068793,mann_whitney,753.0,0.0549170948429064,0.24495612376985917,0.08635425091788868,6.155209463610421,6.534886612133812,0.537037037037037,False,True,2,False
ENSG00000068796,mann_whitney,1059.0,0.578228450953536,0.7996726445870144,0.01564108111040924,5.533668860670314,5.59398891728654,0.4444444444444444,False,True,2,False
ENSG00000068831,mann_whitney,873.5,0.3464447935829318,0.6293342493240566,0.08768204562741233,3.7194883298150048,3.952556859836834,0.537037037037037,False,True,2,False
ENSG00000068878,mann_whitney,522.0,0.0001479872739516144,0.0124717076911359,0.1257094846573213,6.357048392902749,6.935820469822444,0.7222222222222222,False,True,1,False
ENSG00000068885,mann_whitney,987.0,0.9838112102230256,0.9945528634263371,0.03979970770485349,4.915394622968209,5.0528836245069595,0.7222222222222222,False,True,1,False
ENSG00000068903,mann_whitney,1054.0,0.6062789836682689,0.8186269947635888,0.019872499057051057,5.0077840468188635,5.077241376234353,0.7222222222222222,False,True,1,False
ENSG00000068912,mann_whitney,934.0,0.6523781434283309,0.8454763588965243,0.05120594056124704,5.111755712825746,5.296446808582271,0.4444444444444444,False,True,2,False
ENSG00000068971,mann_whitney,1225.0,0.05700058624851264,0.25058783262726303,-0.08939728979574443,4.044203281114181,3.801208672470691,0.537037037037037,False,True,2,False
ENSG00000068976,mann_whitney,972.5,0.8902526616373447,0.959638871643141,-0.035460502875723526,1.723331709609883,1.681489672031307,0.4444444444444444,False,True,2,False
ENSG00000069011,mann_whitney,1123.5,0.28030549258050785,0.5691202963775643,-0.18329927922509018,2.537791403706297,2.234999038982355,0.8148148148148148,False,True,1,False
ENSG00000069020,mann_whitney,1214.0,0.06967492273696999,0.27977888653533856,-0.04339246824562252,6.252956403118656,6.067684156066509,0.4444444444444444,False,True,2,False
ENSG00000069122,t_test,1.03394736376931,0.3039621277898302,0.5906340550897097,-0.11729308250608297,4.112969641487795,3.791811748096483,1.0,True,False,0,False
ENSG00000069188,mann_whitney,1085.0,0.4430809287845088,0.7086847618804344,-0.025884694361918918,7.184803329803213,7.057043837445633,0.537037037037037,False,True,2,False
ENSG00000069248,mann_whitney,931.0,0.6349223086646061,0.8349782033147907,0.03837260581800549,5.3952643205206945,5.540692287819858,0.4444444444444444,False,True,2,False
ENSG00000069275,mann_whitney,1029.0,0.7546743290993525,0.8983291023444759,0.008644920674217231,8.947963858043652,9.0017428348117,0.7222222222222222,False,True,1,False
ENSG00000069329,mann_whitney,833.0,0.2040067862348245,0.4844093447398951,0.07273302951987287,5.9121799434829985,6.21788187703673,0.7222222222222222,False,True,1,False
ENSG00000069345,mann_whitney,770.0,0.0748222270291059,0.2902159934396255,0.08701863624567019,5.078640109128266,5.394393929317228,0.537037037037037,False,True,2,False
ENSG00000069399,welch_t_test,-2.2803073057421748,0.02505559181833064,0.1633624586555158,0.24327703310196178,2.893435662335975,3.424896992690873,0.8148148148148148,False,True,1,False
ENSG00000069424,mann_whitney,649.0,0.00571608321664931,0.07405878212299423,0.2175561652737801,3.7949006770901854,4.41256732985348,0.8148148148148148,False,True,1,False
ENSG00000069431,t_test,0.46373592964223104,0.6439691402419192,0.8416388348306479,-0.060857407848734314,3.1510674185625605,3.020910022066684,1.0,True,False,0,False
ENSG00000069493,mann_whitney,627.0,0.0032588984837322948,0.056074889776028314,0.2133789664865327,4.49110951755793,5.206994452702334,0.7222222222222222,False,True,1,False
ENSG00000069509,mann_whitney,725.0,0.03180310681895177,0.1852374703293264,0.23821818372135228,2.5841320678124937,3.0480741253017625,0.7222222222222222,False,True,1,False
ENSG00000069535,mann_whitney,1114.0,0.3110995772209907,0.597927105241304,-0.4978842548034053,1.3802518638451604,0.9774178076403798,0.2592592592592592,False,True,3,False
ENSG00000069667,mann_whitney,1178.0,0.12805234535768545,0.3821634571846898,-0.023514254339753175,7.677277728936441,7.553161239501782,0.7222222222222222,False,True,1,False
ENSG00000069696,t_test,0.015526114207998754,0.9876472033833898,0.9964360093252652,-0.002892036007164179,1.561133387074128,1.5580070633474905,1.0,True,False,0,False
ENSG00000069702,mann_whitney,1298.0,0.012567454818892574,0.11139651176329364,-0.12993714518681762,6.410247342546301,5.858140845159698,0.7222222222222222,False,True,1,False
ENSG00000069712,mann_whitney,1261.0,0.02812599084873034,0.17249060553157983,-0.17505081674572553,3.9997707306897197,3.542742207179975,0.4444444444444444,False,True,2,False
ENSG00000069812,t_test,-1.86587853245268,0.06535223979595585,0.2704092543892545,0.19178306552058888,3.5383932213239784,4.0414624658626055,1.0,True,False,0,False
ENSG00000069849,mann_whitney,933.0,0.6465377339213927,0.842076729907858,0.0497389766053367,4.325744976939274,4.477481870635545,0.4444444444444444,False,True,2,False
ENSG00000069869,mann_whitney,1024.0,0.7856990490777804,0.9127091629303231,-0.012292570912839404,4.794854767060261,4.754173474988449,0.7222222222222222,False,True,1,False
ENSG00000069943,mann_whitney,780.0,0.08905788644988807,0.318727942026348,0.11960638050680567,4.182523360143702,4.544053997037957,0.7222222222222222,False,True,1,False
ENSG00000069956,mann_whitney,688.0,0.014401152138761598,0.12013906293877705,0.1264721627719835,5.508761626601675,6.013480329981129,0.7222222222222222,False,True,1,False
ENSG00000069966,mann_whitney,776.0,0.0831216075808749,0.30705024833206623,0.10974061647809809,4.659838721013606,5.028125432520268,0.7222222222222222,False,True,1,False
ENSG00000069974,mann_whitney,906.0,0.49794895846950216,0.7454583181267292,0.08541578378921494,4.6288103830346445,4.911137613188554,0.7222222222222222,False,True,1,False
ENSG00000069998,mann_whitney,713.0,0.024820303128570063,0.16213906202611128,0.14806216301035868,4.173805803994445,4.6249111189428564,0.7222222222222222,False,True,1,False
ENSG00000070010,mann_whitney,639.0,0.0044438953270303175,0.06556508263461033,0.14280229017863705,5.2071524456957405,5.748943826763128,0.7222222222222222,False,True,1,False
ENSG00000070018,mann_whitney,691.0,0.015403559096185116,0.12443044457984867,0.07431015767145642,7.264517660492951,7.648501749135509,0.4444444444444444,False,True,2,False
ENSG00000070019,mann_whitney,937.5,0.6298671056336764,0.8325942059172684,0.23668616805713805,0.3044881586217821,0.35877324109607583,0.4444444444444444,False,True,2,False
ENSG00000070031,mann_whitney,942.0,0.6410512271151799,0.8389449737164574,0.4782277801124339,0.28722977074470574,0.4001200903139479,0.4444444444444444,False,True,2,False
ENSG00000070047,t_test,-0.9538647515742238,0.3427356788051751,0.6265724386187046,0.04319695490641735,5.677203506817379,5.849759905735184,1.0,True,False,0,False
ENSG00000070061,mann_whitney,694.0,0.016466876073101884,0.12921442305733827,0.0978782124025718,6.116300306065798,6.54565450769426,0.7222222222222222,False,True,1,False
ENSG00000070081,mann_whitney,784.0,0.09533105671749906,0.3307847922124974,0.09525403845823995,4.639720812532953,4.9563979785289325,0.537037037037037,False,True,2,False
ENSG00000070087,mann_whitney,951.0,0.7546743290993525,0.8983291023444759,0.05283429650748661,5.802100988842241,6.018523931038633,0.7222222222222222,False,True,1,False
ENSG00000070159,mann_whitney,513.0,0.00010997008868986061,0.0111560482835706,0.16206542924922634,5.699999798040032,6.3776604836781665,0.7222222222222222,False,True,1,False
ENSG00000070182,mann_whitney,996.0,0.9643770317444641,0.9870570870379465,-0.04726066111996142,1.5289089529308875,1.479635515832165,0.4444444444444444,False,True,2,False
ENSG00000070190,mann_whitney,823.0,0.16792935001161902,0.43997113773440477,0.22156554277252344,0.6925713107977847,0.8075368913399309,0.4444444444444444,False,True,2,False
ENSG00000070193,mann_whitney,1106.0,0.3484218710637478,0.6306379904960381,-0.21714830564345253,2.986710355272519,2.5693599733189827,0.537037037037037,False,True,2,False
ENSG00000070214,mann_whitney,795.0,0.11441813957876702,0.36123592872577326,0.07575090095788072,6.815670297448436,7.183099247011461,0.7222222222222222,False,True,1,False
ENSG00000070269,mann_whitney,933.0,0.6465377339213927,0.842076729907858,0.06415786797026896,5.250805574551583,5.489583310413925,0.7222222222222222,False,True,1,False
ENSG00000070366,mann_whitney,847.0,0.24744040450415583,0.5332574816726804,0.06543531200703034,6.28632570086141,6.578015162201745,0.7222222222222222,False,True,1,False
ENSG00000070367,mann_whitney,1076.0,0.48771151255268475,0.7382982089657024,0.009178818690250662,6.045600477649183,6.084186852432748,0.7222222222222222,False,True,1,False
ENSG00000070371,mann_whitney,878.0,0.3654759825861281,0.6455114016335968,0.05018256334333415,4.245385789206108,4.395655201115424,0.7222222222222222,False,True,1,False
ENSG00000070388,mann_whitney,1161.0,0.15949391172063876,0.42879551945670796,-0.6149447807208186,0.8423290267437945,0.5500028527657785,0.4444444444444444,False,True,2,False
ENSG00000070404,mann_whitney,1037.0,0.7058665706751424,0.8729054116094881,-0.05212104667295892,4.08332439446173,3.9384368368063627,0.537037037037037,False,True,2,False
ENSG00000070413,mann_whitney,791.0,0.1071562083179851,0.34907840433507326,0.07546406345806193,5.969195758185605,6.289741087324185,0.537037037037037,False,True,2,False
ENSG00000070423,mann_whitney,742.0,0.04455706365219495,0.22068555852918462,0.1865309389295602,3.0338666606064413,3.452612966552449,0.6296296296296295,False,True,2,False
ENSG00000070444,mann_whitney,972.0,0.8870506065720517,0.9573548712036246,0.04004623980137002,5.918797464899791,6.08539255055803,0.537037037037037,False,True,2,False
ENSG00000070476,mann_whitney,873.0,0.34437200154933467,0.6265724386187046,0.07712266101023706,5.555320122908137,5.860373884409998,0.7222222222222222,False,True,1,False
ENSG00000070495,mann_whitney,719.0,0.028128496306332715,0.17249060553157983,0.1631560818197935,3.3309234189418375,3.7297482819294743,0.7222222222222222,False,True,1,False
ENSG00000070501,mann_whitney,713.0,0.02481972846848601,0.16213906202611128,0.16231470556507735,4.140159152676985,4.63317422198345,0.4444444444444444,False,True,2,False
ENSG00000070540,mann_whitney,1040.0,0.6878577029744708,0.8632644804844926,0.01916175771175983,3.775887800208359,3.8263733639959674,0.7222222222222222,False,True,1,False
ENSG00000070601,mann_whitney,903.0,0.47541180805902783,0.731725035367838,0.13681449848040644,0.7418610717140735,0.8156575311344395,0.4444444444444444,False,True,2,False
ENSG00000070610,mann_whitney,786.0,0.09859777128060541,0.334654604991192,0.09425565194559805,5.359196927268977,5.7210203723285185,0.7222222222222222,False,True,1,False
ENSG00000070614,mann_whitney,1116.0,0.3083882612012254,0.5946052456550898,-0.007883572453194154,6.738553439691147,6.701831201293604,0.537037037037037,False,True,2,False
ENSG00000070669,mann_whitney,522.0,0.0001479872739516144,0.0124717076911359,0.22098279683948704,4.363474294760782,5.085748413080526,0.7222222222222222,False,True,1,False
ENSG00000070718,mann_whitney,799.0,0.12206192498826905,0.37339554618627174,0.10860424360822644,4.750435761077458,5.121846805778341,0.7222222222222222,False,True,1,False
ENSG00000070729,mann_whitney,836.0,0.16128971813641713,0.4305724399560081,0.39048649790194445,0.361987407933527,0.4745058949988665,0.4444444444444444,False,True,2,False
ENSG00000070731,mann_whitney,853.0,0.2653632442531687,0.5533516831481159,0.2488075741031155,1.1189767034345472,1.329595656725377,0.4444444444444444,False,True,2,False
ENSG00000070748,mann_whitney,963.5,0.7884510985538206,0.9144621795370068,-0.26970503068204527,0.2624685224093485,0.2177147845894906,0.4444444444444444,False,True,2,False
ENSG00000070756,mann_whitney,913.0,0.5346617621809248,0.7710334725750664,0.0343476096394864,8.858444524854916,9.071876526118077,0.7222222222222222,False,True,1,False
ENSG00000070759,mann_whitney,920.0,0.5726863115856791,0.7961011220921974,0.12764640603749725,2.743866888437055,2.9977018499814445,0.7222222222222222,False,True,1,False
ENSG00000070761,mann_whitney,539.0,0.0002557383890968647,0.016010443226800283,0.13648799606272854,3.4044648663570847,3.742276199433189,0.4444444444444444,False,True,2,False
ENSG00000070770,mann_whitney,802.0,0.12805234535768545,0.3821634571846898,0.0642033117321427,5.898089389048759,6.166496266727256,0.537037037037037,False,True,2,False
ENSG00000070778,mann_whitney,1412.0,0.0006237575851496958,0.023914514401915308,-0.22162595760370654,5.44262089960069,4.667582726461616,0.4444444444444444,False,True,2,False
ENSG00000070785,mann_whitney,992.0,0.990286299558297,0.9964360093252652,0.08124949628435381,3.7917496579833836,4.011420520171701,0.537037037037037,False,True,2,False
ENSG00000070808,mann_whitney,1038.0,0.6951195544855819,0.8676961247604909,-0.23352002174274644,0.9551926036577719,0.8124458409531173,0.4444444444444444,False,True,2,False
ENSG00000070814,mann_whitney,825.0,0.18182730147730586,0.4577803342132577,0.0833519293093705,5.086511697205705,5.389040885149537,0.7222222222222222,False,True,1,False
ENSG00000070831,mann_whitney,1140.0,0.22497552095798412,0.5099141594741522,-0.010410748793754832,6.853318954426797,6.804042172136821,0.537037037037037,False,True,2,False
ENSG00000070882,t_test,0.4768572037300742,0.6346326001578924,0.8349782033147907,-0.04570087698524532,3.898682451091345,3.777117788495272,1.0,True,False,0,False
ENSG00000070886,mann_whitney,1009.0,0.8782328646104178,0.9542701903065697,-0.061665275427829964,0.7812690263752868,0.7485787754268858,0.4444444444444444,False,True,2,False
ENSG00000070915,mann_whitney,1136.5,0.20415305969132314,0.48458758614034764,-0.7508830201457918,0.6000851437618827,0.35659443624353127,0.4444444444444444,False,True,2,False
ENSG00000070950,mann_whitney,856.0,0.2785683286596675,0.5666075225618179,0.07471286550185074,4.614383033946007,4.859643998894391,0.537037037037037,False,True,2,False
ENSG00000070961,mann_whitney,859.0,0.289512420989391,0.5766311269299929,0.06399268308557353,6.051310240024832,6.325766196423948,0.4444444444444444,False,True,2,False
ENSG00000070985,mann_whitney,897.5,0.4451775801396519,0.7105352629130146,-0.16288274817434223,0.8458783433904977,0.7555710564202874,0.4444444444444444,False,True,2,False
ENSG00000071051,mann_whitney,675.0,0.010691860470580255,0.10262451828972677,0.11585622725191419,4.089206193943716,4.431137326174056,0.7222222222222222,False,True,1,False
ENSG00000071054,mann_whitney,937.0,0.6700264847122631,0.854115900550366,0.05045146281320444,6.959772771025136,7.207463707776244,0.537037037037037,False,True,2,False
ENSG00000071073,mann_whitney,594.0,0.0013271596343899456,0.035279894929422566,0.2514695189017929,4.775558306094596,5.684915582135304,0.537037037037037,False,True,2,False
ENSG00000071082,mann_whitney,729.0,0.034487478267387905,0.19360355659240383,0.07312436820670556,7.618630826195724,8.014742206026755,0.7222222222222222,False,True,1,False
ENSG00000071127,mann_whitney,849.0,0.2541380308244199,0.5407137202650878,0.06842229670473832,6.1564879938668104,6.455504683524649,0.7222222222222222,False,True,1,False
ENSG00000071189,mann_whitney,823.0,0.17657287549831124,0.4503832687349635,0.07530683923251488,6.950694801086531,7.323148432645131,0.537037037037037,False,True,2,False
ENSG00000071205,mann_whitney,791.0,0.1071562083179851,0.34907840433507326,0.112350157248746,5.4871642021385965,5.931557214992148,0.7222222222222222,False,True,1,False
ENSG00000071242,mann_whitney,982.0,0.9514602774187971,0.9824261355542646,0.012815654651018913,4.459418621338319,4.499208707172367,0.8148148148148148,False,True,1,False
ENSG00000071243,mann_whitney,722.0,0.02991991075946843,0.17896455125851415,0.16316995034339396,3.622708736713144,4.056509224545476,0.7222222222222222,False,True,1,False
ENSG00000071246,mann_whitney,862.0,0.3007424240023291,0.5870148805225441,0.07246715439166222,4.824923371768724,5.0734712951259,0.4444444444444444,False,True,2,False
ENSG00000071282,t_test,2.085769589013386,0.03986196460951472,0.20931376131087967,-0.2507019234156729,3.2608015709870237,2.7406625957976503,1.0,True,False,0,False
ENSG00000071462,mann_whitney,654.0,0.006468101192638057,0.08010381372374911,0.13766174965036887,4.675085132208279,5.143157684334778,0.7222222222222222,False,True,1,False
ENSG00000071537,mann_whitney,1157.0,0.17657287549831124,0.4503832687349635,-0.011005512394945002,6.409649510338959,6.360939909695012,0.7222222222222222,False,True,1,False
ENSG00000071539,t_test,-3.1922305000617994,0.0019517001444101989,0.043174135936162705,0.3530377918843325,2.1505019342005975,2.746722609922276,1.0,True,False,0,False
ENSG00000071553,mann_whitney,954.0,0.7732452039911143,0.9072241583484386,0.04999706475836406,5.087037679911588,5.26642096144071,0.7222222222222222,False,True,1,False
ENSG00000071564,mann_whitney,632.0,0.0037124153789134693,0.060295739277687076,0.09967587139353828,6.165141358102933,6.606150537550753,0.4444444444444444,False,True,2,False
ENSG00000071575,t_test,-1.5609805407515618,0.1220773416304735,0.37339554618627174,0.08875178453150571,5.783550615408716,6.150515113627813,1.0,True,False,0,False
ENSG00000071626,mann_whitney,675.0,0.010691860470580255,0.10262451828972677,0.09575125435988378,6.349182169057947,6.784874010800731,0.4444444444444444,False,True,2,False
ENSG00000071655,mann_whitney,773.0,0.07888315974118086,0.29910551487876924,0.11197210064544025,4.834182829892233,5.224323151553743,0.4444444444444444,False,True,2,False
ENSG00000071794,mann_whitney,1117.0,0.304549413953902,0.5906340550897097,-0.027307888297326856,6.5188509384855315,6.396620078932128,0.4444444444444444,False,True,2,False
ENSG00000071859,t_test,-1.1818776762885574,0.240402471439338,0.5264694146095731,0.1006282639454629,3.4728628677331104,3.723743521154632,1.0,True,False,0,False
ENSG00000071889,mann_whitney,588.0,0.001119083171684341,0.032441494160191105,0.1805394244895769,4.6027471771110235,5.216328128489297,0.7222222222222222,False,True,1,False
ENSG00000071894,mann_whitney,778.0,0.08604839608714113,0.3126850073272018,0.11732796758999142,5.601724738414357,6.076325102203774,0.537037037037037,False,True,2,False
ENSG00000071909,mann_whitney,1052.0,0.604194607552754,0.8177596167558431,-0.4684523026835341,0.8645651858262394,0.6248554308693767,0.4444444444444444,False,True,2,False
ENSG00000071967,mann_whitney,1176.0,0.13217129360323568,0.3883673125187477,-0.02980000310952154,7.979977687824293,7.816835673312775,0.4444444444444444,False,True,2,False
ENSG00000071991,mann_whitney,1084.0,0.38223385499248386,0.6598935690567619,-0.6589015709278454,0.4929393416247454,0.31220822749488086,0.4444444444444444,False,True,2,False
ENSG00000071994,mann_whitney,913.0,0.5346617621809248,0.7710334725750664,0.057688534416989026,5.004517305266614,5.20868596839319,0.4444444444444444,False,True,2,False
ENSG00000072041,mann_whitney,886.0,0.4008735805527983,0.6751459459102245,0.4765801179952475,3.1719828645273562,4.41362817553097,0.2592592592592592,False,True,3,False
ENSG00000072042,mann_whitney,961.0,0.8170679519153674,0.9278464277288481,0.04295143258541063,5.165466683212613,5.321563322599107,0.7222222222222222,False,True,1,False
ENSG00000072062,mann_whitney,935.0,0.6582399451762375,0.8487494456748785,0.05335391823754497,5.61565926159333,5.827226219759011,0.7222222222222222,False,True,1,False
ENSG00000072071,mann_whitney,920.0,0.5726924253950281,0.7961011220921974,0.029857776733507223,6.976233780084459,7.122117136522813,0.4444444444444444,False,True,2,False
ENSG00000072110,mann_whitney,1103.0,0.36119183675171307,0.6415662635052777,-0.010514131959733424,6.746753360977715,6.697762830162089,0.7222222222222222,False,True,1,False
ENSG00000072121,mann_whitney,1007.0,0.8934651967059742,0.9599011769164986,0.033821051406666205,6.4865616963534745,6.640422373360516,0.7222222222222222,False,True,1,False
ENSG00000072133,mann_whitney,770.0,0.07481065054486885,0.2902159934396255,0.10875286320604402,3.628742132529239,3.9128570432743968,0.4444444444444444,False,True,2,False
ENSG00000072134,mann_whitney,800.0,0.12403390106564054,0.37619240344376614,0.07281212235588048,5.965874191401965,6.274696489216557,0.537037037037037,False,True,2,False
ENSG00000072135,mann_whitney,859.0,0.289512420989391,0.5766311269299929,0.037352225051097664,4.787695558084041,4.913270407216173,0.537037037037037,False,True,2,False
ENSG00000072163,t_test,-2.3848919854978825,0.019206326091423732,0.14061737561448234,0.25913551446632543,3.2826317078478087,3.9285268248345653,1.0,True,False,0,False
ENSG00000072182,mann_whitney,819.0,0.16620234979905446,0.43737473555705164,0.26143776417689224,1.5507374142774386,1.8588265807449404,0.7222222222222222,False,True,1,False
ENSG00000072195,mann_whitney,768.0,0.07221102475255652,0.2848445657036933,0.15438295031688057,5.1928100688280034,5.779314612331152,0.4444444444444444,False,True,2,False
ENSG00000072201,mann_whitney,836.5,0.21430443369608765,0.49759491640042763,0.16348767046978366,2.979945314753922,3.3375131621623995,0.537037037037037,False,True,2,False
ENSG00000072210,mann_whitney,735.0,0.03886371332844515,0.2060594352383337,0.11027438737242604,5.3489090237919426,5.7737916708006,0.7222222222222222,False,True,1,False
